95.7374 2.55732 3.51719e-05 3.51612e-05 3.51651e-05 3.51651e-05 3.61018e-05 3.53291e-05 3.53128e-05 3.51651e-05 9.244 3.5165e-05 3.41195e-05 3.49803e-05 3.51651e-05 3.51611e-05 3.4666e-05 3.51654e-05 3.51657e-05 3.46664e-05 3.56641e-05 3.56641e-05
98.1977 2.57102 3.70091e-05 3.69967e-05 3.70012e-05 3.70012e-05 3.8036e-05 3.71859e-05 3.71669e-05 3.70012e-05 9.27115 3.70012e-05 3.58444e-05 3.67947e-05 3.70012e-05 3.69966e-05 3.64494e-05 3.70016e-05 3.7002e-05 3.64499e-05 3.7553e-05 3.7553e-05
100.658 2.58446 3.88935e-05 3.88792e-05 3.88844e-05 3.88844e-05 4.00246e-05 3.90917e-05 3.90696e-05 3.88843e-05 9.29735 3.88843e-05 3.76077e-05 3.86541e-05 3.88843e-05 3.88791e-05 3.82758e-05 3.88848e-05 3.88853e-05 3.82763e-05 3.94929e-05 3.94929e-05
103.119 2.59766 4.08251e-05 4.08086e-05 4.08146e-05 4.08146e-05 4.20679e-05 4.10467e-05 4.10212e-05 4.08145e-05 9.32251 4.08145e-05 3.9409e-05 4.05584e-05 4.08145e-05 4.08084e-05 4.01449e-05 4.08151e-05 4.08156e-05 4.01456e-05 4.14841e-05 4.14841e-05
105.581 2.61064 4.28039e-05 4.27849e-05 4.27918e-05 4.27919e-05 4.41663e-05 4.30511e-05 4.30217e-05 4.27918e-05 9.34653 4.27917e-05 4.12481e-05 4.25077e-05 4.27918e-05 4.27848e-05 4.20568e-05 4.27925e-05 4.27931e-05 4.20575e-05 4.35268e-05 4.35268e-05
108.043 2.62341 4.483e-05 4.48083e-05 4.48162e-05 4.48163e-05 4.63202e-05 4.51051e-05 4.50713e-05 4.48162e-05 9.36936 4.48161e-05 4.31244e-05 4.45018e-05 4.48162e-05 4.48081e-05 4.40112e-05 4.4817e-05 4.48177e-05 4.4012e-05 4.56212e-05 4.56212e-05
110.505 2.63597 4.69035e-05 4.68787e-05 4.68878e-05 4.68878e-05 4.853e-05 4.72089e-05 4.71703e-05 4.68877e-05 9.39096 4.68876e-05 4.50376e-05 4.65406e-05 4.68877e-05 4.68785e-05 4.60079e-05 4.68887e-05 4.68894e-05 4.60089e-05 4.77675e-05 4.77675e-05
112.968 2.64833 4.90244e-05 4.89962e-05 4.90065e-05 4.90066e-05 5.0796e-05 4.93628e-05 4.93187e-05 4.90064e-05 9.41132 4.90063e-05 4.69872e-05 4.8624e-05 4.90064e-05 4.89959e-05 4.80469e-05 4.90076e-05 4.90084e-05 4.80479e-05 4.9966e-05 4.9966e-05
115.431 2.66051 5.11927e-05 5.11607e-05 5.11724e-05 5.11725e-05 5.31187e-05 5.15668e-05 5.15166e-05 5.11723e-05 9.43052 5.11721e-05 4.89729e-05 5.07518e-05 5.11723e-05 5.11603e-05 5.01277e-05 5.11737e-05 5.11746e-05 5.01289e-05 5.22169e-05 5.22169e-05
117.895 2.67252 5.34084e-05 5.33722e-05 5.33855e-05 5.33856e-05 5.54984e-05 5.38213e-05 5.37644e-05 5.33854e-05 9.44858 5.33852e-05 5.09942e-05 5.29241e-05 5.33854e-05 5.33718e-05 5.22504e-05 5.3387e-05 5.3388e-05 5.22518e-05 5.45204e-05 5.45204e-05
120.359 2.68435 5.56717e-05 5.56308e-05 5.56458e-05 5.56459e-05 5.79354e-05 5.61265e-05 5.6062e-05 5.56457e-05 9.46545 5.56455e-05 5.30506e-05 5.51405e-05 5.56457e-05 5.56303e-05 5.44147e-05 5.56476e-05 5.56487e-05 5.44163e-05 5.68767e-05 5.68767e-05
122.824 2.69602 5.79825e-05 5.79365e-05 5.79533e-05 5.79535e-05 6.04302e-05 5.84825e-05 5.84098e-05 5.79533e-05 9.48104 5.7953e-05 5.51417e-05 5.7401e-05 5.79533e-05 5.79358e-05 5.66204e-05 5.79555e-05 5.79566e-05 5.66222e-05 5.92861e-05 5.92861e-05
125.289 2.70753 6.03408e-05 6.02892e-05 6.03082e-05 6.03084e-05 6.29832e-05 6.08897e-05 6.08078e-05 6.03081e-05 9.49537 6.03078e-05 5.7267e-05 5.97054e-05 6.03081e-05 6.02885e-05 5.88673e-05 6.03107e-05 6.03119e-05 5.88693e-05 6.17489e-05 6.17489e-05
127.754 2.7189 6.27468e-05 6.26889e-05 6.27102e-05 6.27105e-05 6.55948e-05 6.33482e-05 6.32562e-05 6.27101e-05 9.50846 6.27098e-05 5.94261e-05 6.20537e-05 6.27101e-05 6.26881e-05 6.11552e-05 6.27131e-05 6.27145e-05 6.11574e-05 6.42651e-05 6.42651e-05
130.22 2.73011 6.52003e-05 6.51357e-05 6.51595e-05 6.51598e-05 6.82653e-05 6.58583e-05 6.57552e-05 6.51594e-05 9.52034 6.5159e-05 6.16184e-05 6.44455e-05 6.51594e-05 6.51347e-05 6.34838e-05 6.51629e-05 6.51643e-05 6.34863e-05 6.6835e-05 6.6835e-05
