NoC,Code,Name,Rain,Wind
30,320116,Liuhe,95.4939721427596,11.3709724691736
30,320116,Liuhe,55.3247869615824,11.9517658558234
30,320116,Liuhe,54.7807394138412,16.4217638463569
30,320116,Liuhe,71.3176718528037,10.10471095817
30,320116,Liuhe,59.3880887683603,11.3385460601457
30,320116,Liuhe,82.2923255035215,16.8653993149129
30,320116,Liuhe,75.5799703468103,19.3425052795708
30,320116,Liuhe,123.127010913901,10.9996239926106
30,320116,Liuhe,124.337876425864,11.6906779369688
30,320116,Liuhe,64.4477573957149,12.9988532512017
30,320116,Liuhe,53.4046569007272,12.0370983478952
30,320116,Liuhe,114.165174994988,11.6809454767924
30,320116,Liuhe,61.7133881309881,11.6342904862706
30,320116,Liuhe,68.22152728517,13.7855677925698
31,320124,Lishui,66.1598141642833,15.1004093954545
31,320124,Lishui,54.3079396692458,11.4574483851487
31,320124,Lishui,63.3057528111034,12.7073856093382
31,320124,Lishui,69.3664638937917,26.955204571469
31,320124,Lishui,72.4052375226069,11.1714318614671
31,320124,Lishui,71.6969495875824,12.7205614954473
31,320124,Lishui,58.903450190943,12.4204639419818
31,320124,Lishui,54.0317883888441,13.2533221334609
31,320124,Lishui,79.2984930314319,25.9143538221576
31,320124,Lishui,51.677425775655,10.851701721702
31,320124,Lishui,57.4447661918352,12.1205204870171
31,320124,Lishui,63.2571958608569,13.1696521654217
31,320124,Lishui,62.7389762335247,13.5313594314753
31,320124,Lishui,55.7863014495275,12.015640492534
31,320124,Lishui,57.5624699671599,18.8586226879091
31,320124,Lishui,58.8193823672606,13.9353903794193
31,320124,Lishui,94.7037035926996,11.4743576050492
31,320124,Lishui,77.5917933788362,12.2104162470323
31,320124,Lishui,85.6972049454824,12.914943697833
31,320124,Lishui,63.7348107548033,17.6568008647706
31,320124,Lishui,64.5923757494592,13.0285970217463
31,320124,Lishui,70.8266539957568,14.1508022996608
31,320124,Lishui,82.5945914287564,17.4638107592005
31,320124,Lishui,59.3293511135102,18.4087186064018
31,320124,Lishui,74.5181602468218,11.7402934842171
31,320124,Lishui,54.7161594589361,14.2306870630796
31,320124,Lishui,65.9806546772536,16.392487485591
31,320124,Lishui,56.6313703390335,12.1818982952417
31,320124,Lishui,62.9168310459907,17.0890854261633
31,320124,Lishui,79.99724298094,14.4546700177276
31,320124,Lishui,71.3872234155123,22.6791223331237
31,320124,Lishui,79.8488500035213,10.7741284852605
31,320124,Lishui,52.873693479593,14.5700442938255
31,320124,Lishui,95.1905354614311,10.0894322356877
31,320124,Lishui,117.108040835968,12.3101022188229
31,320124,Lishui,53.1465953443649,21.4014346886404
31,320124,Lishui,80.7344570961761,10.7989277942311
31,320124,Lishui,68.6008875560858,14.8720472255228
31,320124,Lishui,55.3703793289463,10.176248530962
31,320124,Lishui,53.2353275836758,13.2857946251964
31,320124,Lishui,54.9306798238136,16.9599833997432
31,320124,Lishui,119.172642311177,11.4771534339093
31,320124,Lishui,50.3646074103167,12.3409957268316
31,320124,Lishui,55.5745026288487,12.2115094763688
31,320124,Lishui,60.3243717680896,11.4300690213473
31,320124,Lishui,115.760244446387,30.4450412976423
31,320124,Lishui,56.1670336347781,12.5303024203669
31,320124,Lishui,59.5563785498326,12.7547685778966
31,320124,Lishui,75.602815732058,22.168843174334
31,320124,Lishui,116.161471414696,14.1134449362743
31,320124,Lishui,55.6908416238838,15.309087134043
31,320124,Lishui,50.0546615507173,18.4629516955641
31,320124,Lishui,82.7452328639217,13.0501784591454
31,320124,Lishui,56.6418662633053,12.465615699675
31,320124,Lishui,72.0516480478621,16.9495208549697
31,320124,Lishui,64.115168823408,12.0017606963213
31,320124,Lishui,55.5005017851659,10.719552506647
31,320124,Lishui,104.181568767562,10.1755800015343
31,320124,Lishui,95.8591647196479,10.5862700148691
31,320124,Lishui,103.70489658432,22.1223828059917
31,320124,Lishui,105.970360302688,23.0708453281387
31,320124,Lishui,59.1918828505015,14.1937046800447
31,320124,Lishui,89.9090343291356,22.3938652404286
31,320124,Lishui,61.3617988766637,14.8534856272718
31,320124,Lishui,57.1770635005952,12.9859970906251
31,320124,Lishui,69.1800609551558,14.5175719481768
31,320124,Lishui,162.9582762994,15.6590346623204
31,320124,Lishui,98.815799368501,13.3756266818888
31,320124,Lishui,98.8350328002333,15.3690176966519
31,320124,Lishui,56.4878116525258,13.9337491242082
31,320124,Lishui,63.7915785777417,12.0739705991375
31,320124,Lishui,108.084774629757,11.5184458802139
31,320124,Lishui,59.1135323385469,13.0449032340997
32,320125,Gaochun,76.0936198139195,12.4101951616173
32,320125,Gaochun,63.4591317375805,17.6017341141131
32,320125,Gaochun,102.759571329136,11.1332852259045
32,320125,Gaochun,53.4352811324918,12.2039668993005
32,320125,Gaochun,55.0358082191045,14.3998322619613
32,320125,Gaochun,71.0252192756713,18.845665435956
32,320125,Gaochun,68.0041821466716,11.0332350721311
32,320125,Gaochun,133.594922013746,13.9434926643608
32,320125,Gaochun,129.80786282341,13.6548653437234
32,320125,Gaochun,51.2255634285051,11.3718881251953
32,320125,Gaochun,70.8472465996192,10.2199825468034
32,320125,Gaochun,61.4259747118749,11.269052895453
32,320125,Gaochun,94.2043071160605,17.2854770556987
32,320125,Gaochun,100.219140047089,11.4702924614156
32,320125,Gaochun,51.2333372155386,18.4882382344804
32,320125,Gaochun,71.677915654265,14.7814761194858
32,320125,Gaochun,67.1209453875123,14.1862762986096
32,320125,Gaochun,168.529389397413,12.2749693070307
32,320125,Gaochun,76.7904183635109,11.978813590683
32,320125,Gaochun,53.5888986873747,13.6102981591858
32,320125,Gaochun,60.8911921860899,12.4326493140966
32,320125,Gaochun,52.1384896565994,12.7090933460871
32,320125,Gaochun,62.1222609071067,13.6370982029675
32,320125,Gaochun,73.7900590580952,14.1505383041943
32,320125,Gaochun,56.1522213513945,13.0307829154524
32,320125,Gaochun,58.7114769021296,11.2008939872251
32,320125,Gaochun,53.3248324593569,10.398814831136
32,320125,Gaochun,52.1957953564656,13.9942835141286
32,320125,Gaochun,80.2028590387205,15.4402650254422
32,320125,Gaochun,58.2843903762337,11.7048302966115
32,320125,Gaochun,62.7551495677139,19.8931764439844
32,320125,Gaochun,58.1741659214568,11.9964432692088
32,320125,Gaochun,89.4584119338483,11.3101210095443
32,320125,Gaochun,99.7643404592407,21.4942588159227
32,320125,Gaochun,55.4210180355951,20.5959842246019
32,320125,Gaochun,127.287546036405,15.6
32,320125,Gaochun,75.8147214264161,20
32,320125,Gaochun,107.838374645528,18.1
32,320125,Gaochun,129.435627708184,23.1
32,320125,Gaochun,62.8925961050547,10.8498530262904
32,320125,Gaochun,50.5555282919915,15.0058665819856
32,320125,Gaochun,92.4063217283147,10.1709637647606
32,320125,Gaochun,124.839120023843,10.9181002597669
32,320125,Gaochun,112.800942957541,12.1139113770691
32,320125,Gaochun,52.1528992729573,21.5336452050484
32,320125,Gaochun,54.8980411458638,14.8403363065892
32,320125,Gaochun,74.2632945233007,19.4749464616452
32,320125,Gaochun,61.8771466608436,11.0688623343033
32,320125,Gaochun,121.992581735379,11.2797542835325
32,320125,Gaochun,55.9654913153013,12.9912287217979
32,320125,Gaochun,57.7013242686459,22.6889170704994
32,320125,Gaochun,52.6236615989328,18.9243597381105
32,320125,Gaochun,73.2561675226977,11.4259450798964
32,320125,Gaochun,119.23127042968,11.3917555127461
32,320125,Gaochun,75.3193378352129,10.294387885075
32,320125,Gaochun,109.245454574094,11.2872840653873
32,320125,Gaochun,54.6176784032028,13.3995770125864
32,320125,Gaochun,79.5076608200313,12.2433067237837
32,320125,Gaochun,63.1582076155095,11.8492125329555
32,320125,Gaochun,90.9476880286421,10.0558743742581
32,320125,Gaochun,76.1120860129731,13.1054046814675
32,320125,Gaochun,98.0996683891013,11.4313669348063
32,320125,Gaochun,56.0528439535946,11.8688196603597
32,320125,Gaochun,52.5797006616431,16.305379673103
32,320125,Gaochun,50.4360535039821,12.7367062220783
32,320125,Gaochun,75.7599111666462,10.1848807017194
32,320125,Gaochun,58.7350360774113,10.9537600377318
32,320125,Gaochun,98.146408582919,16.7349869784141
32,320125,Gaochun,73.7793694988178,19.7267274811644
32,320125,Gaochun,123.6908144598,11.0097669520606
32,320125,Gaochun,130.732510991126,11.7037397611624
32,320125,Gaochun,65.6926160870969,12.8269325651665
32,320125,Gaochun,54.9331283785699,12.1344549004724
32,320125,Gaochun,114.93976512568,11.5793322229558
32,320125,Gaochun,58.0626151504709,11.6643094533478
32,320125,Gaochun,69.1971945541234,13.8853057592949
33,320202,ChongAn,56.0088548999225,16.1834720337767
33,320202,ChongAn,91.7941486921316,12.0824662656464
33,320202,ChongAn,71.4215387173302,12.9531296217701
33,320202,ChongAn,85.5126678771155,12.3198201802574
33,320202,ChongAn,67.4456623672981,10.712447278456
33,320202,ChongAn,56.2032994894925,10.8663687093477
33,320202,ChongAn,67.4710944927461,12.6912539140328
33,320202,ChongAn,86.3262203569811,11.2667457971326
33,320202,ChongAn,83.8312521303243,28.3546540077743
33,320202,ChongAn,51.842696649332,12.7619162111731
33,320202,ChongAn,50.5952058837414,20.885749501638
33,320202,ChongAn,52.2103834918626,17.5224202815097
33,320202,ChongAn,86.2188008289696,15.1827083440242
33,320202,ChongAn,58.1215263571516,12.315215498837
33,320202,ChongAn,52.1835596357784,11.6873085441722
33,320202,ChongAn,85.5233961873443,14.4010667670839
33,320202,ChongAn,63.8287607691717,17.8669117165821
33,320202,ChongAn,104.528645033114,13.1605302846817
33,320202,ChongAn,78.4067337750227,22.6328922444183
33,320202,ChongAn,51.3097634839703,10.2081689070363
33,320202,ChongAn,73.7162709392537,14.821648234235
33,320202,ChongAn,58.3987474004255,10.2113294621416
33,320202,ChongAn,102.423836539915,24.7773158042148
33,320202,ChongAn,57.9729857733,20.5765754571057
33,320202,ChongAn,87.6418844084667,15.8012654111605
33,320202,ChongAn,79.6989088098261,13.7448029023254
33,320202,ChongAn,72.0882602509923,21.0485679987585
33,320202,ChongAn,50.4923253981522,18.2708379445508
33,320202,ChongAn,50.1977865980229,19.795971299298
33,320202,ChongAn,50.0067540346177,15.4935518892602
33,320202,ChongAn,67.8841396347669,16.7632515960431
33,320202,ChongAn,73.3314761221489,17.8958562937245
33,320202,ChongAn,57.3068005715215,26.1336047356287
33,320202,ChongAn,136.276461945552,12.745978583154
33,320202,ChongAn,69.2638087259546,16.3998515386614
33,320202,ChongAn,66.2298093430385,11.3637023821041
33,320202,ChongAn,95.0070614159866,12.4360091249148
33,320202,ChongAn,57.1135140434908,10.5839340184626
33,320202,ChongAn,64.6655929587283,24.0595290802267
33,320202,ChongAn,68.092467403193,12.4020891574082
33,320202,ChongAn,70.9945442043669,16.0374149996276
33,320202,ChongAn,62.0067682200989,13.5892223396273
33,320202,ChongAn,58.7061741779732,10.7782578300737
33,320202,ChongAn,67.7810172657075,10.4613955131994
33,320202,ChongAn,55.382993846798,17.8519726932048
33,320202,ChongAn,53.9291574400897,18.9263919385283
33,320202,ChongAn,113.016044087241,12.8228215399727
33,320202,ChongAn,72.7702888456108,11.8174787479689
33,320202,ChongAn,148.254947985478,33.5615079744395
33,320202,ChongAn,52.6215651062617,14.687229145768
33,320202,ChongAn,105.844816043172,16.5355220848462
33,320202,ChongAn,61.4155673360228,13.5520752605975
33,320202,ChongAn,79.1754346348155,16.4427322990925
33,320202,ChongAn,59.0511927278248,20.4842600499723
33,320202,ChongAn,58.8727923447321,13.2831002620471
33,320202,ChongAn,124.659736184886,15.3629860761667
33,320202,ChongAn,120.060860930906,16.571881212791
33,320202,ChongAn,52.9504063637131,11.3377705274168
33,320202,ChongAn,71.9126873945587,14.5046426610159
33,320202,ChongAn,54.4415732639186,12.8982801162865
33,320202,ChongAn,65.0249941784527,11.9326794119481
33,320202,ChongAn,95.1291788672068,11.0517983494532
33,320202,ChongAn,94.2441294510605,20.017938869047
33,320202,ChongAn,98.6886942958766,23.2259535566649
33,320202,ChongAn,81.0648511827739,22.2232031927683
33,320202,ChongAn,90.8421350288301,11.2961951879378
33,320202,ChongAn,87.1686927601235,14.0485621891648
33,320202,ChongAn,142.613516241333,10.3090408730595
33,320202,ChongAn,120.015643008956,14.6042562292136
33,320202,ChongAn,82.2792360997373,12.9880230946529
33,320202,ChongAn,73.5902369519616,14.5030128411767
33,320202,ChongAn,95.6535312728925,10.6267528468303
33,320202,ChongAn,76.5482910897167,11.6977889422831
33,320202,ChongAn,77.9464745428472,10.3674860266866
33,320202,ChongAn,51.3038838519656,10.3802334540441
34,320203,Nanchang,76.1032349995409,12.6716748821735
34,320203,Nanchang,61.3117732384973,17.6344706814612
34,320203,Nanchang,99.1483216849723,11.2276905690463
34,320203,Nanchang,52.2035939865527,12.2512498426779
34,320203,Nanchang,55.4197582036953,14.4849180890446
34,320203,Nanchang,72.3879408919894,19.0530588684043
34,320203,Nanchang,67.1899811555693,11.0359066479543
34,320203,Nanchang,138.697284759198,14.1236912749722
34,320203,Nanchang,125.680630705694,13.8140148588922
34,320203,Nanchang,50.538057594799,11.3435049764197
34,320203,Nanchang,71.4657328589769,10.2073814040367
34,320203,Nanchang,61.2728978693046,11.155188093765
34,320203,Nanchang,98.2256690297476,17.1363764962806
34,320203,Nanchang,98.7630925190299,11.3621448620134
34,320203,Nanchang,74.9325601069244,14.9236494210617
34,320203,Nanchang,67.9851862590648,14.1080793886671
34,320203,Nanchang,166.331637020226,12.2108902228213
34,320203,Nanchang,76.8033311611937,11.9664225047768
34,320203,Nanchang,54.2566451524937,13.6491630423367
34,320203,Nanchang,56.4251742366237,12.4229589982963
34,320203,Nanchang,54.9425417716522,12.7216620781607
34,320203,Nanchang,63.3208543890387,13.7493278667256
34,320203,Nanchang,77.2612405470673,14.1727410545286
34,320203,Nanchang,56.3614295722874,13.1114997248201
34,320203,Nanchang,60.7192717859561,11.1467649917707
34,320203,Nanchang,55.7228008206105,10.3557294341362
34,320203,Nanchang,52.9952929768158,13.9198222527531
34,320203,Nanchang,73.9959962810029,15.4486902520461
34,320203,Nanchang,60.0347855865393,11.873912929465
34,320203,Nanchang,61.1096051970155,19.7645428004064
34,320203,Nanchang,57.7443194934584,11.9661251714988
34,320203,Nanchang,91.5348233464282,11.4141710325325
34,320203,Nanchang,103.517673435778,21.387708459011
34,320203,Nanchang,60.4504443915749,20.4719323599492
34,320203,Nanchang,128.717951784599,15.4479576236362
34,320203,Nanchang,76.8787961137827,19.8285335065731
34,320203,Nanchang,103.772363445665,18.0473615303046
34,320203,Nanchang,131.949602066844,22.7981267783381
34,320203,Nanchang,65.3149573693369,10.8316290456988
34,320203,Nanchang,93.1828992231802,10.1886233343513
34,320203,Nanchang,130.693030632338,11.0630693779262
34,320203,Nanchang,107.119185895953,11.9032721458925
34,320203,Nanchang,53.4873179729319,21.775160944534
34,320203,Nanchang,53.6153631740703,15.0847610839481
34,320203,Nanchang,71.3545256136221,19.7176801521836
34,320203,Nanchang,64.1369342679017,11.2294305362558
34,320203,Nanchang,121.936142872341,11.2076308486136
34,320203,Nanchang,52.4083744551098,12.8723138072231
34,320203,Nanchang,56.0498755680563,22.9773708449229
34,320203,Nanchang,52.7962616935266,19.3081744587638
34,320203,Nanchang,65.5669184322143,11.3732930890839
34,320203,Nanchang,125.297795477361,11.490111645016
34,320203,Nanchang,50.7282258654383,10.6976928076147
34,320203,Nanchang,78.1816096573561,10.4899449975313
34,320203,Nanchang,110.135072798226,11.3890525170707
34,320203,Nanchang,54.8156252365662,13.4462931498422
34,320203,Nanchang,77.8412803732634,12.3152907104901
34,320203,Nanchang,64.5058364863744,11.4733340484105
34,320203,Nanchang,88.1842768284241,10.061076618088
34,320203,Nanchang,72.2297101587832,13.0224107242344
34,320203,Nanchang,101.201797213189,11.408813612836
34,320203,Nanchang,54.8741746269113,11.801068317547
34,320203,Nanchang,54.0836289533786,16.3334938517523
34,320203,Nanchang,50.6127590397844,12.1861085182286
34,320203,Nanchang,73.9499487505041,10.4349306245318
34,320203,Nanchang,56.3230936065634,10.8955740998386
34,320203,Nanchang,82.7477900228579,16.9875289788618
34,320203,Nanchang,80.4969859590519,20.1002689560733
34,320203,Nanchang,128.241586493099,11.1766390483704
34,320203,Nanchang,131.453722845548,11.7846002808838
34,320203,Nanchang,66.8390124614523,13.0843924660231
34,320203,Nanchang,57.0316962999076,12.0227956293271
34,320203,Nanchang,119.935642856469,11.7512491608798
34,320203,Nanchang,59.5878412146319,11.5357924924202
34,320203,Nanchang,72.4061444795789,14.0778529930057
35,320204,Beitang,57.1598625903461,10.1149424558546
35,320204,Beitang,75.3439198610987,11.4597956325668
35,320204,Beitang,72.6641480789762,17.2813066354132
35,320204,Beitang,69.9641184205105,14.3345262704469
35,320204,Beitang,60.9515255611215,15.3656436093523
35,320204,Beitang,52.0942418902822,11.8170833690537
35,320204,Beitang,147.993207198971,10.6646642623398
35,320204,Beitang,63.6792756389341,12.4963025732035
35,320204,Beitang,82.0421399347515,11.660834130366
35,320204,Beitang,88.8023219056806,25.6126664129536
35,320204,Beitang,56.1989234217814,11.613429198955
35,320204,Beitang,55.9957061404287,13.4975082860967
35,320204,Beitang,58.1134697774797,10.4607102733258
35,320204,Beitang,52.2186840966096,11.5351061002518
35,320204,Beitang,53.2661312289642,11.2408376658153
35,320204,Beitang,79.3064484603727,10.188762181514
35,320204,Beitang,71.9455882446735,15.0882411294425
35,320204,Beitang,50.0289391593416,10.067318245534
35,320204,Beitang,55.8034490794364,13.2505064282111
35,320204,Beitang,54.6645505270948,10.0489292880043
35,320204,Beitang,62.1486035794548,15.0542624674917
35,320204,Beitang,60.9111143380654,11.6852548527456
35,320204,Beitang,56.4335399930375,11.9577643117669
35,320204,Beitang,54.85186348266,12.1663811221082
35,320204,Beitang,50.7384874984737,10.914921847511
35,320204,Beitang,56.9373885489114,11.9389129439662
35,320204,Beitang,68.188671693461,16.2473865789366
35,320204,Beitang,83.6354821925168,13.0990233352105
35,320204,Beitang,61.6087941617878,14.0561285615282
35,320204,Beitang,52.3973309226625,12.8756517124046
35,320204,Beitang,57.0895373315953,11.8584643132815
35,320204,Beitang,50.1277673445808,14.2668581758776
35,320204,Beitang,50.7096922107807,11.9993908679753
35,320204,Beitang,73.6148353676868,19.1125816268264
35,320204,Beitang,67.4905944728365,17.7870565896934
35,320204,Beitang,87.9508396299037,25.3048141654104
35,320204,Beitang,61.1959884906412,14.7795706660978
35,320204,Beitang,88.2210307852738,10.5262115312298
35,320204,Beitang,111.815197712263,11.736894367517
35,320204,Beitang,143.945217897988,16.0617718863873
35,320204,Beitang,109.837592229281,17.615808078009
35,320204,Beitang,63.4104401699119,10.1988588502974
35,320204,Beitang,69.8889257820382,10.3009942664137
35,320204,Beitang,163.241875440327,11.1503750080162
35,320204,Beitang,78.1467976646643,14.8171822828058
35,320204,Beitang,96.4495038228119,12.3153428940834
35,320204,Beitang,64.3481102547903,11.0877498444605
35,320204,Beitang,51.1891140698152,11.6148980802274
35,320204,Beitang,62.8611676729665,11.0684127829789
35,320204,Beitang,53.8231805072505,13.3318494761861
35,320204,Beitang,77.3444397899317,10.7034730154932
35,320204,Beitang,70.3020028691391,13.5435018777374
35,320204,Beitang,103.156523148548,11.5307655357545
35,320204,Beitang,54.6883073995218,14.5388399260267
35,320204,Beitang,56.8886871634903,11.0261078118072
35,320204,Beitang,74.3054286248147,11.9646961612251
35,320204,Beitang,152.578565197229,16.2808957955791
35,320204,Beitang,73.862248193569,10.059995964537
35,320204,Beitang,64.4843901337267,12.0631482573424
35,320204,Beitang,144.174243198892,13.8142525845069
35,320204,Beitang,52.6916713282464,24.919081881824
35,320204,Beitang,91.042876602465,10.0558729974148
35,320204,Beitang,67.3700787582612,16.5269887701311
35,320204,Beitang,59.3792311566124,21.1523433762088
35,320204,Beitang,51.0864427908309,20.0855071239274
35,320204,Beitang,55.7567023083599,10.8264628905658
35,320204,Beitang,140.887726915412,11.8380648804695
35,320204,Beitang,79.930390244789,11.6710875155894
35,320204,Beitang,50.7741214836641,13.9229561869114
35,320204,Beitang,68.6935453556741,12.6697635718493
35,320204,Beitang,104.527450577984,14.0996203054288
35,320204,Beitang,56.1095103201912,10.4029408139768
35,320204,Beitang,66.7143970070092,14.5847967858104
35,320204,Beitang,66.6501053310855,11.0972010669118
35,320204,Beitang,65.0882417596224,15.5936511401012
35,320204,Beitang,113.046645040118,14.9275153925456
36,320205,Xishan,78.7386088250424,12.6525740878184
36,320205,Xishan,61.478185074939,17.4798855458174
36,320205,Xishan,100.947401343725,11.2565336359804
36,320205,Xishan,53.1682052800564,12.2306327954712
36,320205,Xishan,55.0051993995617,14.5383694196002
36,320205,Xishan,74.8830400789736,19.2054504694699
36,320205,Xishan,67.8372410636404,11.0221895316995
36,320205,Xishan,143.547838523073,14.0653796476072
36,320205,Xishan,128.656928570883,13.847134635328
36,320205,Xishan,51.2472103198387,11.3172605080299
36,320205,Xishan,72.4149526908142,10.1528684387788
36,320205,Xishan,62.3905414087551,11.1286729994023
36,320205,Xishan,50.5226617180791,18.9640342457134
36,320205,Xishan,101.477189622288,17.1966689124037
36,320205,Xishan,101.320333440184,11.3644275835559
36,320205,Xishan,51.4147132447861,16.8315364275966
36,320205,Xishan,50.6298620451144,13.7002667317991
36,320205,Xishan,77.5850552488463,15.0059973730844
36,320205,Xishan,70.5995059264492,14.1870171175722
36,320205,Xishan,171.86213657289,12.2926583215887
36,320205,Xishan,79.1406411482581,11.9413024103205
36,320205,Xishan,54.419701563163,13.6710873729643
36,320205,Xishan,54.586785581625,12.4067632698977
36,320205,Xishan,56.6703204116382,12.755330970329
36,320205,Xishan,64.3536512843552,13.7254146532274
36,320205,Xishan,79.5864543965268,14.1723786245931
36,320205,Xishan,57.8667015535722,13.1466254149217
36,320205,Xishan,61.3541088863518,11.1727257172472
36,320205,Xishan,57.0057583920741,10.3728186975911
36,320205,Xishan,54.605028535252,13.9961262651258
36,320205,Xishan,75.7418325798508,15.5622217145856
36,320205,Xishan,61.0396034997754,11.7865291622258
36,320205,Xishan,62.0602103237283,19.8444614602119
36,320205,Xishan,58.775771916053,11.9824807320918
36,320205,Xishan,94.4232141650572,11.3504772993846
36,320205,Xishan,105.564327794019,21.4398294276073
36,320205,Xishan,51.0595840780237,30.1047387319391
36,320205,Xishan,60.255111968661,20.5337096016071
36,320205,Xishan,131.129971261279,15.5062579966967
36,320205,Xishan,75.1508776302885,19.8960541669278
36,320205,Xishan,106.067396411836,18.0613619560461
36,320205,Xishan,135.698065904722,22.929362504603
36,320205,Xishan,68.2372270980946,10.8412262504954
36,320205,Xishan,94.7965904599552,10.1952729368783
36,320205,Xishan,135.158025290498,11.0726550979432
36,320205,Xishan,110.447770067341,11.9774315763941
36,320205,Xishan,55.2623621612892,22.0765594012749
36,320205,Xishan,54.6756139080947,15.1830144670099
36,320205,Xishan,71.0925457669207,19.9790077069335
36,320205,Xishan,66.8052942065786,11.3064392378255
36,320205,Xishan,125.510070229365,11.1977424189186
36,320205,Xishan,52.4364492438262,12.8749965664953
36,320205,Xishan,55.9483683703919,22.9866732372432
36,320205,Xishan,54.9042407002196,19.5390858819371
36,320205,Xishan,67.5332232233015,11.378185025818
36,320205,Xishan,128.542369603439,11.4433347240842
36,320205,Xishan,51.9234415754267,10.7857374919076
36,320205,Xishan,80.8618054553787,10.5432787357345
36,320205,Xishan,113.585311832164,11.3991131385277
36,320205,Xishan,50.5614035836308,14.2256896275107
36,320205,Xishan,56.2845524197916,13.5118221544164
36,320205,Xishan,79.2489383977721,12.3602284625137
36,320205,Xishan,65.7092493066249,11.3640740862585
36,320205,Xishan,89.6135183836955,10.1605376923787
36,320205,Xishan,73.0551356121382,13.0823178032257
36,320205,Xishan,51.8367852834656,17.9535190182431
36,320205,Xishan,105.427194889781,11.4449009082751
36,320205,Xishan,54.7123660816282,11.73491663927
36,320205,Xishan,53.4768871895652,16.2427055615148
36,320205,Xishan,52.5452947887361,12.0784598833137
36,320205,Xishan,76.235086060974,10.6449499917779
36,320205,Xishan,54.5796721858068,10.5899382149153
36,320205,Xishan,84.4452935130607,17.0689346456534
36,320205,Xishan,82.7600149081417,20.6537120707914
36,320205,Xishan,131.364072370939,11.280848285537
36,320205,Xishan,136.3876801994,11.8112174785746
36,320205,Xishan,68.45741894172,13.1324250098209
36,320205,Xishan,59.5537013921212,12.0395187910815
36,320205,Xishan,124.022968276388,11.777768975058
36,320205,Xishan,58.7718713074369,11.4768654510349
36,320205,Xishan,74.9636237256189,14.2705837797777
37,320206,Huishan,55.180235960397,16.8865529442471
37,320206,Huishan,100.880562299113,12.6953439403875
37,320206,Huishan,51.9700043025466,13.7198315794306
37,320206,Huishan,69.54205653921,13.7963616578236
37,320206,Huishan,57.7549571436468,14.0938167507168
37,320206,Huishan,54.8525749233229,11.4151532312073
37,320206,Huishan,59.7292476729955,13.2360585296248
37,320206,Huishan,99.0911483838361,12.2052503726774
37,320206,Huishan,61.0657755948792,16.1277198480026
37,320206,Huishan,81.6428680433183,32.1898868476321
37,320206,Huishan,50.4594703225769,22.1359120617725
37,320206,Huishan,54.6202341933518,17.258019284258
37,320206,Huishan,92.4741140932196,15.4954354252093
37,320206,Huishan,74.1497052507286,12.4740827244448
37,320206,Huishan,90.9470948746015,15.4142171360364
37,320206,Huishan,76.7236029308378,15.0310921442362
37,320206,Huishan,108.081301243878,15.0984323086803
37,320206,Huishan,93.0316082800834,23.4587417999703
37,320206,Huishan,52.8328355122577,11.4714566677282
37,320206,Huishan,62.3268538350516,15.3965625364523
37,320206,Huishan,55.4139268333662,10.9902809285549
37,320206,Huishan,124.32086729697,25.7807851040339
37,320206,Huishan,61.1593422747111,20.4768605812428
37,320206,Huishan,93.4369881399739,13.6098883023907
37,320206,Huishan,51.8012611232683,12.3880826673491
37,320206,Huishan,73.8265895481403,14.1702852730945
37,320206,Huishan,50.876511618199,17.1793768429525
37,320206,Huishan,56.7323675739898,17.8414197663362
37,320206,Huishan,59.2581274630602,16.3541184498436
37,320206,Huishan,57.9721174506791,16.4017562137724
37,320206,Huishan,80.1525432236057,12.8007016619975
37,320206,Huishan,147.395763670902,11.1600457159835
37,320206,Huishan,77.3412484194816,15.1578151135532
37,320206,Huishan,74.1850538489107,10.1736344807501
37,320206,Huishan,54.7721758917002,14.7682901685048
37,320206,Huishan,66.493365929906,15.0083368688073
37,320206,Huishan,71.3281180993042,24.3180561292864
37,320206,Huishan,55.4500660697184,22.6213102475115
37,320206,Huishan,57.6879813335638,13.0197576663324
37,320206,Huishan,70.5476437472122,17.1667761940795
37,320206,Huishan,58.5882295887092,14.5674101800228
37,320206,Huishan,89.0435034843606,13.383070761146
37,320206,Huishan,60.5129279350441,10.8164322111208
37,320206,Huishan,80.0260758744951,19.3336783899776
37,320206,Huishan,99.2650310195408,14.937321066795
37,320206,Huishan,51.0523896871536,12.9838473373838
37,320206,Huishan,65.3708518127909,11.9626446986771
37,320206,Huishan,73.1355726686935,12.2489073017118
37,320206,Huishan,166.170334113942,37.3584498691258
37,320206,Huishan,59.8263840974895,17.2505595046828
37,320206,Huishan,92.160425629633,19.5352555779168
37,320206,Huishan,88.5265729203283,14.8028604330031
37,320206,Huishan,87.1880307609901,18.5367395607576
37,320206,Huishan,59.6535255197787,22.075741129891
37,320206,Huishan,69.2258744256735,14.4316607772831
37,320206,Huishan,59.594594967475,26.5186194069295
37,320206,Huishan,53.6151990733668,19.3203789832047
37,320206,Huishan,56.1217563186275,36.2532807970616
37,320206,Huishan,140.618350523464,17.8953239703459
37,320206,Huishan,168.745426370396,18.4553988822404
37,320206,Huishan,52.3610755714127,12.0285069142687
37,320206,Huishan,64.7272674590759,14.1242528132595
37,320206,Huishan,74.7497199320846,10.4199093699591
37,320206,Huishan,50.9208191714396,13.0140378586404
37,320206,Huishan,57.7404251146576,15.3121120709615
37,320206,Huishan,53.0872970702975,17.6176339221971
